Product_ID,Product_Category,Launch_Region,Development_Cost,Launch_Marketing_Spend,Unit_Selling_Price,Unit_Production_Cost,First_Year_Units_Sold,Distribution_Coverage,Customer_Rating,First_Year_Profit,Unit_Margin,Margin_x_Units
PRD-1125,Personal Audio,Europe,100000.0,69000.0,82.35,26.77,39900.0,0.79,4.3,2048642.0,55.58,2217642.0
PRD-1982,Wearable Tech,Europe,270000.0,152000.0,212.97,87.12,11600.0,0.77,4.6,1037860.0,125.85,1459860.0
PRD-2128,Home Automation,Asia-Pacific,244000.0,150000.0,201.5,82.84,14000.0,0.74,4.8,1267240.0,118.66,1661240.0
PRD-1844,Wearable Tech,North America,365000.0,223000.0,313.95,106.95,17500.0,0.93,4.3,3034500.0,207.0,3622500.0
PRD-2022,Smart Home,Europe,184000.0,130000.0,162.96,56.84,11500.0,0.81,4.6,906380.0,106.12,1220380.0
PRD-1605,Personal Audio,Europe,106000.0,72000.0,84.75,29.15,32900.0,0.79,4.4,1651240.0,55.6,1829240.0
PRD-1504,Personal Audio,Asia-Pacific,85000.0,59000.0,56.99,19.11,46995.99999999991,0.82,4.1,1715908.0000000002,37.88,1780208.4799999967
PRD-2264,Wearable Tech,North America,298000.0,197000.0,313.95,106.95,18000.0,0.93,4.8,3231000.0,207.0,3726000.0
PRD-2269,Smart Home,Middle East,140000.0,94000.0,234.33,93.28,5800.0,0.53,4.1,584090.0000000001,141.05,818090.0000000001
PRD-2258,Home Automation,Europe,316000.0,205000.0,215.1,81.9,15600.0,0.77,4.5,1556919.9999999998,133.2,2077919.9999999998
PRD-1071,Health & Fitness,North America,129000.0,95000.0,112.79,39.9,26000.0,0.8,4.1,1671140.0000000005,72.89000000000001,1895140.0000000005
PRD-1305,Personal Audio,Europe,91000.0,82000.0,72.75,28.36,30100.0,0.79,4.2,1163139.0,44.39,1336139.0
PRD-1914,Kitchen Appliances,North America,209000.0,151000.0,209.25,95.23,16600.0,0.83,4.3,1532732.0,114.02,1892732.0
PRD-2790,Consumer Electronics,Latin America,187000.0,117000.0,155.19,64.48,9000.0,0.61,4.0,512390.0,90.71,816390.0
PRD-1564,Personal Audio,Asia-Pacific,82000.0,68000.0,58.79,21.0,39500.0,0.82,4.8,1342705.0,37.79,1492705.0
PRD-1384,Personal Audio,Asia-Pacific,90000.0,58000.0,65.99,19.74,34000.0,0.82,4.9,1424500.0,46.25,1572500.0
PRD-1440,Consumer Electronics,Latin America,170000.0,131000.0,164.79,62.62,9400.0,0.61,4.2,659397.9999999999,102.16999999999999,960397.9999999999
PRD-1725,Personal Audio,Europe,101000.0,73000.0,72.75,28.36,31200.0,0.79,4.7,1210968.0,44.39,1384968.0
PRD-3039,Consumer Electronics,Asia-Pacific,307000.0,216000.0,319.0,112.24,22800.0,0.85,4.7,4191128.0,206.76,4714128.0
PRD-1874,Wearable Tech,North America,310000.0,239000.0,287.04,124.2,19100.0,0.93,4.1,2561244.0000000005,162.84000000000003,3110244.0000000005
PRD-2400,Consumer Electronics,Latin America,194000.0,105000.0,174.39,60.76,9500.0,0.61,4.4,780485.0,113.63,1079485.0
PRD-1784,Wearable Tech,North America,275000.0,189000.0,304.98,120.75,21700.0,0.93,4.7,3533791.0000000005,184.23000000000002,3997791.0000000005
PRD-2932,Wearable Tech,Asia-Pacific,288000.0,215000.0,237.03,89.18,20000.0,0.8,4.4,2454000.0,147.85,2957000.0
PRD-2920,Health & Fitness,Latin America,89000.0,58000.0,106.47,38.16,11100.0,0.74,4.6,611241.0,68.31,758241.0
PRD-3414,Kitchen Appliances,North America,249000.0,146000.0,236.85,89.89,16500.0,0.83,4.2,2029839.9999999995,146.95999999999998,2424839.9999999995
PRD-2484,Kitchen Appliances,North America,249000.0,146000.0,250.65,87.22,11800.0,0.83,4.9,1533474.0,163.43,1928474.0
PRD-1888,Home Automation,Asia-Pacific,200000.0,147000.0,219.45,71.44,15600.0,0.74,4.2,1961956.0,148.01,2308956.0
PRD-2905,Personal Audio,Europe,76000.0,50000.0,50.49,20.17,21900.0,0.69,4.3,538008.0,30.32,664008.0
PRD-1345,Personal Audio,Latin America,66010.0,45000.0,53.49,19.61,18600.0,0.69,3.7,519168.0,33.88,630168.0
PRD-1104,Kitchen Appliances,North America,196000.0,152000.0,236.85,89.89,17000.0,0.83,4.2,2150319.9999999995,146.95999999999998,2498319.9999999995
PRD-1945,Personal Audio,Latin America,67000.0,47000.0,47.49,16.84,21700.0,0.69,4.1,551105.0,30.650000000000002,665105.0
PRD-1088,Home Automation,Europe,264000.0,202000.0,250.95,84.63,18700.0,0.77,4.6,2644184.0,166.32,3110184.0
PRD-1251,Health & Fitness,North America,162000.0,112000.0,123.59,42.42,29200.0,0.8,4.0,2096164.0,81.17,2370164.0
PRD-3232,Wearable Tech,Asia-Pacific,246000.0,190000.0,274.45,92.12,14400.0,0.8,4.6,2189552.0,182.32999999999998,2625552.0
PRD-2657,Gaming Gear,Asia-Pacific,229000.0,179000.0,161.99,61.2,21600.0,0.74,4.9,1769064.0,100.79,2177064.0
PRD-3144,Kitchen Appliances,North America,244000.0,132000.0,229.95,81.88,16600.0,0.83,4.9,2081962.0,148.07,2457962.0
PRD-1264,Personal Audio,Asia-Pacific,95000.0,58000.0,62.39,20.37,36100.0,0.78,4.6,1363921.9999999998,42.019999999999996,1516921.9999999998
PRD-2658,Office Equipment,North America,76000.0,52000.0,66.44,24.24,13800.0,0.73,3.7,454360.0,42.2,582360.0
PRD-1909,Smart Home,Middle East,170000.0,124000.0,240.9,82.72,6800.0,0.53,4.3,781624.0,158.18,1075624.0
PRD-3151,Smart Home,North America,329000.0,213000.0,298.53,111.3,29900.0,0.95,5.0,5056176.999999999,187.22999999999996,5598176.999999999
PRD-1405,Personal Audio,Latin America,66010.0,52000.0,54.99,17.39,22000.0,0.69,3.5,711200.0,37.6,827200.0
PRD-3214,Personal Audio,Asia-Pacific,78000.0,53000.0,64.19,22.26,40700.0,0.82,4.4,1575550.9999999998,41.92999999999999,1706550.9999999998
PRD-1045,Personal Audio,Latin America,76000.0,50000.0,45.99,19.06,17100.0,0.69,3.5,334503.00000000006,26.930000000000003,460503.00000000006
PRD-3313,Health & Fitness,Asia-Pacific,121000.0,98000.0,82.79,33.48,27400.0,0.78,4.9,1132094.0000000002,49.31000000000001,1351094.0000000002
PRD-2665,Personal Audio,Latin America,66010.0,50000.0,54.99,17.39,16000.0,0.69,3.7,488600.0,37.6,601600.0
PRD-2945,Kitchen Appliances,Europe,257000.0,163000.0,248.64,106.92,11400.0,0.84,4.0,1195607.9999999998,141.71999999999997,1615607.9999999998
PRD-2201,Consumer Electronics,North America,268000.0,184000.0,209.99,74.39,17600.0,0.84,5.0,1934560.0000000005,135.60000000000002,2386560.0000000005
PRD-2193,Outdoor Tech,North America,176000.0,130000.0,180.15,70.4,10600.0,0.77,3.9,857350.0,109.75,1163350.0
PRD-1173,Outdoor Tech,North America,213000.0,139000.0,164.85,66.56,13200.0,0.77,4.1,945428.0,98.28999999999999,1297428.0
PRD-2321,Consumer Electronics,North America,253000.0,185000.0,179.99,71.99,16800.0,0.84,4.3,1376400.0000000002,108.00000000000001,1814400.0000000002
PRD-2291,Consumer Electronics,North America,218000.0,171000.0,197.99,76.79,15500.0,0.84,4.5,1489600.0,121.2,1878600.0
PRD-2722,Wearable Tech,Asia-Pacific,274000.0,167000.0,237.03,89.18,16300.0,0.8,4.7,1968955.0,147.85,2409955.0
PRD-2782,Wearable Tech,Asia-Pacific,266000.0,198000.0,244.51,98.0,19300.0,0.8,4.3,2363643.0,146.51,2827643.0
PRD-1821,Health & Fitness,North America,143000.0,109000.0,119.99,38.64,20800.0,0.8,4.6,1440079.9999999998,81.35,1692079.9999999998
PRD-1406,Gaming Gear,North America,378000.0,268000.0,355.98,141.75,21300.0,0.89,5.0,3917099.0,214.23000000000002,4563099.0
PRD-2765,Kitchen Appliances,Europe,204000.0,136000.0,279.72,100.98,15000.0,0.84,4.1,2341100.0,178.74,2681100.0
PRD-1456,Kitchen Appliances,Latin America,126000.0,94000.0,130.29,58.86,11300.0,0.69,3.7,587158.9999999999,71.42999999999999,807158.9999999999
PRD-2940,Consumer Electronics,Latin America,201000.0,128000.0,150.39,58.9,9300.0,0.61,4.1,521856.99999999977,91.48999999999998,850856.9999999998
PRD-3238,Home Automation,Asia-Pacific,223000.0,177000.0,207.48,73.72,14800.0,0.74,4.0,1579647.9999999998,133.76,1979647.9999999998
PRD-1025,Kitchen Appliances,Europe,240000.0,160000.0,259.0,99.0,13200.0,0.82,4.5,1712000.0,160.0,2112000.0
PRD-1249,Smart Home,Middle East,173000.0,101000.0,214.62,88.0,7300.0,0.53,4.3,650326.0,126.62,924326.0
PRD-1287,Office Equipment,Europe,110000.0,64000.0,97.01,33.32,13400.0,0.78,3.8,679446.0000000001,63.690000000000005,853446.0000000001
PRD-2626,Kitchen Appliances,Latin America,153000.0,95000.0,138.03,57.24,9600.0,0.69,5.0,527583.9999999999,80.78999999999999,775583.9999999999
PRD-2647,Office Equipment,Latin America,85000.0,54000.0,79.72,29.68,7200.0,0.6,3.5,221288.0,50.04,360288.0
PRD-1209,Consumer Electronics,Asia-Pacific,353000.0,235000.0,328.57,123.22,19400.0,0.85,4.8,3395790.0,205.35,3983790.0
PRD-1947,Office Equipment,Europe,108000.0,57000.0,89.0,31.28,12400.0,0.78,3.8,550728.0,57.72,715728.0
PRD-1194,Kitchen Appliances,North America,220000.0,142000.0,223.05,92.56,15100.0,0.83,4.7,1608399.0000000002,130.49,1970399.0000000002
PRD-1512,Smart Home,Europe,202000.0,115000.0,140.53,55.1,12900.0,0.81,4.7,785047.0,85.43,1102047.0
PRD-2127,Office Equipment,Europe,98000.0,68000.0,97.01,33.32,14200.0,0.78,3.7,738398.0000000001,63.690000000000005,904398.0000000001
PRD-3361,Smart Home,North America,344000.0,200000.0,298.53,111.3,25000.0,0.95,4.8,4136749.999999999,187.22999999999996,4680749.999999999
PRD-2139,Consumer Electronics,Asia-Pacific,353000.0,235000.0,309.43,126.88,17600.0,0.85,5.0,2624880.0,182.55,3212880.0
PRD-3111,Health & Fitness,North America,162000.0,112000.0,109.19,44.94,25200.0,0.8,4.8,1345100.0,64.25,1619100.0
PRD-3134,Wearable Tech,North America,307000.0,229000.0,287.04,124.2,20700.0,0.93,4.5,2834788.0000000005,162.84000000000003,3370788.0000000005
PRD-1064,Wearable Tech,North America,291000.0,242000.0,322.92,117.3,19700.0,0.93,4.0,3517714.0,205.62,4050714.0
PRD-3210,Consumer Electronics,Latin America,151000.0,104000.0,155.19,64.48,9300.0,0.61,4.5,588603.0,90.71,843603.0
PRD-2773,Health & Fitness,Asia-Pacific,116000.0,128000.0,96.29,34.45,28000.0,0.78,5.0,1507520.0,61.84,1731520.0
PRD-1533,Consumer Electronics,North America,179000.0,143000.0,159.75,60.8,11400.0,0.77,3.9,806030.0,98.95,1128030.0
PRD-1613,Outdoor Tech,Europe,177000.0,122000.0,198.45,68.82,6800.0,0.61,3.8,582484.0,129.63,881484.0
PRD-2387,Gaming Gear,Asia-Pacific,225000.0,163000.0,194.39,69.36,21800.0,0.74,4.5,2337653.9999999995,125.02999999999999,2725653.9999999995
PRD-3355,Personal Audio,Latin America,71000.0,49000.0,45.99,19.06,16300.0,0.69,3.5,318959.00000000006,26.930000000000003,438959.00000000006
PRD-2052,Smart Home,Europe,153000.0,102000.0,149.5,53.36,12600.0,0.81,4.4,956364.0,96.14,1211364.0
PRD-1812,Smart Home,Europe,175000.0,137000.0,162.96,56.84,13900.0,0.81,3.8,1163068.0,106.12,1475068.0
PRD-1729,Smart Home,Middle East,185000.0,106000.0,221.19,95.92,5900.0,0.53,4.4,448093.0,125.27,739093.0
PRD-3229,Smart Home,Middle East,163000.0,102000.0,201.48,90.64,5800.0,0.53,4.3,377871.9999999999,110.83999999999999,642871.9999999999
PRD-2457,Office Equipment,Europe,97000.0,65000.0,83.66,32.3,16600.0,0.78,3.7,690576.0,51.36,852576.0
PRD-1187,Gaming Gear,Asia-Pacific,221000.0,147000.0,161.99,61.2,23800.0,0.74,4.8,2030802.0,100.79,2398802.0
PRD-1304,Wearable Tech,North America,352000.0,181000.0,296.01,110.4,17800.0,0.93,4.6,2770857.9999999995,185.60999999999999,3303857.9999999995
PRD-1672,Wearable Tech,Asia-Pacific,291000.0,165000.0,237.03,89.18,18500.0,0.8,4.0,2279225.0,147.85,2735225.0
PRD-2712,Smart Home,Europe,205000.0,127000.0,136.05,62.06,11800.0,0.81,4.4,541082.0000000001,73.99000000000001,873082.0000000001
PRD-1441,Smart Home,North America,353000.0,233000.0,265.05,95.55,24400.0,0.95,4.4,3549800.0,169.5,4135800.0
PRD-1083,Outdoor Tech,North America,192000.0,109000.0,175.05,64.64,10000.0,0.77,4.7,803100.0,110.41000000000001,1104100.0
PRD-3064,Personal Audio,Asia-Pacific,98000.0,67000.0,65.99,19.74,39100.0,0.82,4.4,1643375.0,46.25,1808375.0
PRD-3211,Smart Home,North America,319000.0,249000.0,306.9,98.7,23900.0,0.95,4.7,4407980.0,208.2,4975980.0
PRD-2444,Wearable Tech,North America,368000.0,233000.0,278.07,113.85,20400.0,0.93,4.7,2749088.0,164.22,3350088.0
PRD-2693,Outdoor Tech,Europe,192000.0,134000.0,181.44,79.92,9900.0,0.61,4.3,679048.0,101.52,1005048.0
PRD-1624,Personal Audio,Asia-Pacific,80000.0,59000.0,60.59,22.89,46995.99999999991,0.82,4.4,1632900.0000000002,37.7,1771749.199999997
PRD-3329,Health & Fitness,Middle East,127000.0,84000.0,125.1,46.8,7500.0,0.6,3.7,376250.0,78.3,587250.0
PRD-2654,Wearable Tech,North America,285000.0,221000.0,278.07,113.85,16900.0,0.93,4.4,2269318.0,164.22,2775318.0
PRD-2910,Consumer Electronics,Latin America,177000.0,118000.0,164.79,62.62,8500.0,0.61,4.3,573444.9999999999,102.16999999999999,868444.9999999999
PRD-1186,Kitchen Appliances,Latin America,123000.0,85000.0,126.42,54.0,11400.0,0.69,4.4,617588.0,72.42,825588.0
PRD-1246,Kitchen Appliances,Latin America,119000.0,72000.0,130.29,58.86,9200.0,0.69,4.0,466155.9999999999,71.42999999999999,657155.9999999999
PRD-3496,Kitchen Appliances,Latin America,157000.0,82000.0,126.42,54.0,11000.0,0.69,4.4,557620.0,72.42,796620.0
PRD-1949,Consumer Electronics,Middle East,136000.0,88000.0,145.95,48.36,7300.0,0.6,4.1,488406.9999999999,97.58999999999999,712406.9999999999
PRD-3397,Office Equipment,Latin America,93000.0,62000.0,68.54,28.84,8700.0,0.6,4.0,190390.0,39.7,345390.0
PRD-1926,Gaming Gear,Middle East,220000.0,136000.0,189.99,66.24,5700.0,0.5,5.0,349375.0000000001,123.75000000000001,705375.0000000001
PRD-1426,Kitchen Appliances,Latin America,150000.0,87000.0,141.9,50.76,10500.0,0.69,3.9,719970.0000000001,91.14000000000001,956970.0000000001
PRD-2745,Personal Audio,Europe,82000.0,68000.0,79.95,24.38,37800.0,0.79,4.5,1950546.0000000005,55.57000000000001,2100546.0000000005
PRD-1734,Kitchen Appliances,North America,229000.0,126000.0,236.85,89.89,14800.0,0.83,4.4,1820007.9999999995,146.95999999999998,2175007.9999999995
PRD-3224,Wearable Tech,North America,342000.0,214000.0,269.1,103.5,18200.0,0.93,5.0,2457920.0000000005,165.60000000000002,3013920.0000000005
PRD-1248,Office Equipment,North America,70000.0,50000.0,68.37,26.4,18200.0,0.73,4.3,643854.0000000001,41.970000000000006,763854.0000000001
PRD-1833,Outdoor Tech,North America,209000.0,126000.0,185.25,62.72,12400.0,0.77,4.1,1184372.0,122.53,1519372.0
PRD-1644,Kitchen Appliances,North America,205000.0,136000.0,250.65,87.22,16800.0,0.83,5.0,2404624.0,163.43,2745624.0
PRD-1955,Kitchen Appliances,Europe,264000.0,138000.0,256.41,95.04,15400.0,0.84,4.0,2083098.0,161.37,2485098.0
PRD-3233,Outdoor Tech,Europe,200000.0,120000.0,192.78,77.7,9800.0,0.61,4.0,807784.0,115.08,1127784.0
PRD-1217,Gaming Gear,Asia-Pacific,185000.0,160000.0,183.59,71.4,25700.0,0.74,4.6,2538283.0,112.19,2883283.0
PRD-2995,Personal Audio,Latin America,66010.0,128000.0,47.49,16.84,19200.0,0.69,3.7,479480.0,30.650000000000002,588480.0
PRD-3059,Health & Fitness,Middle East,124000.0,76000.0,150.12,53.04,7600.0,0.6,4.4,537808.0000000001,97.08000000000001,737808.0000000001
PRD-2198,Home Automation,Europe,239000.0,176000.0,258.12,92.82,19600.0,0.77,4.9,2824880.0,165.3,3239880.0
PRD-3034,Personal Audio,Asia-Pacific,86000.0,62000.0,58.79,21.0,35300.0,0.82,4.9,1185987.0,37.79,1333987.0
PRD-2598,Office Equipment,Europe,78000.0,44000.0,64.5,22.08,17400.0,0.73,4.1,616108.0,42.42,738108.0
PRD-1279,Smart Home,Middle East,145000.0,110000.0,240.9,82.72,8000.0,0.53,4.1,1010440.0,158.18,1265440.0
PRD-1416,Gaming Gear,Middle East,179000.0,120000.0,201.39,79.2,6300.0,0.5,3.5,470796.9999999999,122.18999999999998,769796.9999999999
PRD-1153,Health & Fitness,Asia-Pacific,102000.0,81000.0,98.99,30.55,29700.0,0.78,5.0,1849668.0,68.44,2032668.0
PRD-1479,Consumer Electronics,Asia-Pacific,360000.0,258000.0,338.14,134.2,19100.0,0.85,4.4,3277254.0,203.94,3895254.0
PRD-1557,Office Equipment,Europe,112000.0,70000.0,80.99,36.38,13200.0,0.78,4.2,406851.9999999999,44.60999999999999,588851.9999999999
PRD-1928,Home Automation,Europe,234000.0,157000.0,250.95,84.63,19800.0,0.77,4.5,2902136.0,166.32,3293136.0
PRD-3131,Consumer Electronics,North America,268000.0,184000.0,197.99,76.79,16400.0,0.84,4.4,1535680.0,121.2,1987680.0
PRD-1669,Smart Home,Middle East,190000.0,122000.0,214.62,88.0,7600.0,0.53,3.7,650312.0,126.62,962312.0
PRD-2507,Gaming Gear,Asia-Pacific,212000.0,165000.0,167.39,67.32,20700.0,0.74,4.4,1694448.9999999998,100.07,2071448.9999999998
PRD-3351,Health & Fitness,North America,144000.0,114000.0,123.59,42.42,22800.0,0.8,4.3,1592676.0,81.17,1850676.0
PRD-2783,Outdoor Tech,Europe,213000.0,125000.0,170.1,66.6,8800.0,0.61,3.7,572800.0,103.5,910800.0
PRD-1805,Kitchen Appliances,Europe,245000.0,173000.0,264.18,103.95,14900.0,0.84,5.0,1969427.0000000005,160.23000000000002,2387427.0000000005
PRD-2641,Smart Home,North America,264000.0,187000.0,256.68,108.15,22100.0,0.95,5.0,2831513.0,148.53,3282513.0
PRD-1646,Gaming Gear,North America,336000.0,273000.0,324.57,133.65,19300.0,0.89,4.7,3075755.9999999995,190.92,3684755.9999999995
PRD-2743,Health & Fitness,Asia-Pacific,137000.0,101000.0,85.49,29.58,25500.0,0.78,4.3,1187705.0,55.91,1425705.0
PRD-3148,Home Automation,Asia-Pacific,198000.0,140000.0,219.45,71.44,16900.0,0.74,4.6,2163369.0,148.01,2501369.0
PRD-3492,Consumer Electronics,Europe,191000.0,116000.0,162.96,56.84,10300.0,0.81,4.7,786036.0,106.12,1093036.0
PRD-1485,Personal Audio,Europe,83000.0,71000.0,79.95,24.38,34700.0,0.79,4.1,1774279.0000000002,55.57000000000001,1928279.0000000002
PRD-1268,Home Automation,Europe,239000.0,176000.0,222.27,90.09,21000.0,0.77,4.5,2360780.0,132.18,2775780.0
PRD-2357,Gaming Gear,Asia-Pacific,195000.0,150000.0,172.79,73.44,19800.0,0.74,4.7,1622130.0,99.35,1967130.0
PRD-1891,Smart Home,North America,332000.0,224000.0,298.53,111.3,27600.0,0.95,4.7,4611547.999999999,187.22999999999996,5167547.999999999
PRD-1128,Office Equipment,Europe,75000.0,50000.0,64.5,22.08,19000.0,0.73,4.0,680980.0,42.42,805980.0
PRD-2163,Outdoor Tech,North America,207000.0,120000.0,159.75,60.8,9600.0,0.77,4.1,622920.0,98.95,949920.0
PRD-2213,Outdoor Tech,Europe,179000.0,129000.0,175.77,73.26,8200.0,0.61,4.2,532582.0,102.51,840582.0
PRD-1154,Wearable Tech,North America,326000.0,227000.0,304.98,120.75,17100.0,0.93,4.5,2597333.0000000005,184.23000000000002,3150333.0000000005
PRD-3296,Gaming Gear,North America,319000.0,288000.0,355.98,141.75,19900.0,0.89,4.7,3656177.0,214.23000000000002,4263177.0
PRD-2680,Health & Fitness,Latin America,102000.0,78000.0,94.53,32.76,12200.0,0.74,4.0,573594.0,61.77,753594.0
PRD-2306,Gaming Gear,North America,329000.0,248000.0,366.45,125.55,17800.0,0.89,4.7,3711020.0,240.89999999999998,4288020.0
PRD-1274,Wearable Tech,North America,307000.0,229000.0,322.92,117.3,16200.0,0.93,4.8,2795044.0,205.62,3331044.0
PRD-2036,Gaming Gear,North America,322000.0,223000.0,355.98,141.75,18000.0,0.89,5.0,3311140.0000000005,214.23000000000002,3856140.0000000005
PRD-1196,Gaming Gear,North America,361000.0,283000.0,355.98,141.75,16800.0,0.89,4.4,2955064.0000000005,214.23000000000002,3599064.0000000005
PRD-2190,Consumer Electronics,Latin America,186000.0,112000.0,174.39,60.76,7600.0,0.61,4.7,565588.0,113.63,863588.0
PRD-1174,Personal Audio,Asia-Pacific,86000.0,128000.0,65.99,19.74,42000.0,0.82,4.1,1794500.0,46.25,1942500.0
PRD-2532,Smart Home,Europe,166000.0,107000.0,153.99,58.58,10100.0,0.81,4.5,690641.0000000001,95.41000000000001,963641.0000000001
PRD-1939,Smart Home,Middle East,142000.0,99000.0,221.19,95.92,7500.0,0.53,4.1,698525.0,125.27,939525.0
PRD-1763,Outdoor Tech,Europe,192000.0,134000.0,192.78,77.7,7100.0,0.61,3.9,491068.0,115.08,817068.0
PRD-2436,Gaming Gear,Middle East,201000.0,153000.0,178.59,68.4,5400.0,0.5,4.4,196950.0,110.19,595026.0
PRD-1846,Kitchen Appliances,Latin America,120000.0,77000.0,141.9,50.76,10700.0,0.78,4.4,778198.0000000001,91.14000000000001,975198.0000000001
PRD-2065,Personal Audio,Latin America,66010.0,47000.0,50.49,20.17,20700.0,0.69,3.5,518624.0,30.32,627624.0
PRD-2732,Wearable Tech,Europe,294000.0,177000.0,226.71,84.48,14500.0,0.77,4.0,1591335.0000000002,142.23000000000002,2062335.0000000002
PRD-1475,Kitchen Appliances,Europe,247000.0,181000.0,248.64,106.92,12700.0,0.84,5.0,1371843.9999999995,141.71999999999997,1799843.9999999995
PRD-1090,Health & Fitness,Latin America,104000.0,63000.0,109.45,33.84,9300.0,0.74,4.7,536173.0,75.61,703173.0
PRD-1191,Health & Fitness,North America,167000.0,96000.0,119.99,38.64,24700.0,0.8,4.4,1746344.9999999998,81.35,2009344.9999999998
PRD-3077,Gaming Gear,Asia-Pacific,185000.0,160000.0,161.99,61.2,22200.0,0.74,4.3,1892538.0,100.79,2237538.0
PRD-1292,Wearable Tech,Europe,239000.0,156000.0,206.1,79.2,17300.0,0.77,4.8,1800370.0,126.89999999999999,2195370.0
PRD-1123,Health & Fitness,Asia-Pacific,122000.0,103000.0,88.19,32.5,27200.0,0.78,5.0,1289768.0,55.69,1514768.0
PRD-2008,Home Automation,Asia-Pacific,258000.0,149000.0,189.53,69.16,14800.0,0.74,4.5,1374476.0,120.37,1781476.0
PRD-3206,Gaming Gear,North America,389000.0,228000.0,376.92,137.7,22800.0,0.78,5.0,4837216.000000001,239.22000000000003,5454216.000000001
PRD-1488,Office Equipment,North America,86000.0,51000.0,62.57,24.96,16600.0,0.73,3.8,487326.0,37.61,624326.0
PRD-2086,Kitchen Appliances,Latin America,147000.0,78000.0,130.29,58.86,9800.0,0.69,3.9,475013.9999999999,71.42999999999999,700013.9999999999
PRD-1421,Consumer Electronics,North America,288000.0,200000.0,215.99,81.59,13200.0,0.84,4.8,1286080.0,134.4,1774080.0
PRD-3123,Outdoor Tech,North America,176000.0,130000.0,169.95,58.88,9700.0,0.77,4.3,771379.0,111.07,1077379.0
PRD-1630,Health & Fitness,Latin America,108000.0,77000.0,94.53,32.76,9100.0,0.74,4.4,377107.0,61.77,562107.0
PRD-2490,Consumer Electronics,Latin America,159000.0,132000.0,164.79,62.62,8300.0,0.61,3.8,557010.9999999999,102.16999999999999,848010.9999999999
